Unique_tree_ID,Letter_code,DBH,Notes,Plot,Common_name,Scientific_name,GlobalID,UID,BioM,Carbon_Stored,Carbon_Sequestered,RASTERVALU,DEM_SteepestPts,DEM_MidPts,DEM_FlatPts,DEM_POINTS
A666,QUFA,60.500000000000000, ,AA,Southern Red Oak,Quercus falcata,c194d91f-d288-4604-942d-600a9e6fce94,666,2904.319757376607413,1452.159878688303706,5329.426754786074525,10.9305315,0.000000000000000,10.930531501770020,0.000000000000000,Mid
A667,CAGL,16.600000000000001, ,AA,Pignut Hickory,Carya glabra,0a25cf7c-3646-4650-ad4e-58f2081650aa,667,124.704637475395060,62.352318737697530,228.833009767349921,9.2058687,9.205868721008301,0.000000000000000,0.000000000000000,Steep
A668,QUAL,11.000000000000000,1.9cm,AA,White Oak,Quercus Alba,cc54a4b2-4aec-4f0e-9d98-87acae5f8df7,668,45.798744269409916,22.899372134704958,84.040695734367191,10.9305315,0.000000000000000,10.930531501770020,0.000000000000000,Mid
A669,QUAL,52.000000000000000, ,AA,White Oak,Quercus Alba,1dfb6647-2177-4be9-b309-e871006d7310,669,2009.050416399151572,1004.525208199575786,3686.607514092443125,9.9447575,9.944757461547852,0.000000000000000,0.000000000000000,Steep
A670,QUAL,24.399999999999999, ,AA,White Oak,Quercus Alba,fc0fe350-e358-43ec-9ef2-6a5dd6889875,670,318.478274464284198,159.239137232142099,584.407633641961525,11.9758215,0.000000000000000,11.975821495056152,0.000000000000000,Mid
A671,QUST,13.000000000000000, ,AA,Post Oak,Quercus stellata,8702ebc2-cfed-455d-aa30-ce58e4a01ed5,671,68.779086671543766,34.389543335771883,126.209624042282812,10.9305315,0.000000000000000,10.930531501770020,0.000000000000000,Mid
A672,QUST,28.199999999999999, ,AA,Post Oak,Quercus stellata,27710d42-374d-417b-a7c3-838898136e4a,672,452.993401300533321,226.496700650266661,831.242891386478618,11.9758215,0.000000000000000,11.975821495056152,0.000000000000000,Mid
A673,CAGL,30.300000000000001, ,AA,Pignut Hickory,Carya glabra,1f054a83-b44c-48ae-8c0d-9d673277e667,673,539.539372585647243,269.769686292823621,990.054748694662635,12.6566410,0.000000000000000,12.656641006469727,0.000000000000000,Mid
A674,QUST,17.000000000000000, ,AA,Post Oak,Quercus stellata,169150ba-7ec8-41ae-b8b7-6107b43a63a7,674,132.146072699292972,66.073036349646486,242.488043403202596,11.9758215,0.000000000000000,11.975821495056152,0.000000000000000,Mid
A675,QUST,31.500000000000000, ,AA,Post Oak,Quercus stellata,f6e8e3de-ba48-4020-8edc-ed298a4d8739,675,593.038715307608072,296.519357653804036,1088.226042589460803,12.7951841,0.000000000000000,12.795184135437012,0.000000000000000,Mid
A676,ILOP,10.699999999999999, ,AA,American Holly,Ilex opaca,7f09d1e8-0013-4bab-a30b-da38dfa38729,676,30.159511074040630,15.079755537020315,55.342702820864552,12.7951841,0.000000000000000,12.795184135437012,0.000000000000000,Mid
A677,QUAL,86.200000000000003, ,AA,White Oak,Quercus Alba,b8136b20-4794-4440-8a7f-8d2741cf6936,677,6875.547436441444916,3437.773718220722458,12616.629545870051516,13.2032375,0.000000000000000,13.203237533569336,0.000000000000000,Mid
A678,ILOP,15.000000000000000, ,AA,American Holly,Ilex opaca,30a7f958-6db0-4456-9f4f-6537c12c7651,678,69.786646071476923,34.893323035738462,128.058495541160141,12.7951841,0.000000000000000,12.795184135437012,0.000000000000000,Mid
A679,QUFA,15.500000000000000, ,AA,Southern Red Oak,Quercus falcata,cefed773-2318-4837-b653-d3d5051ed41f,679,105.536069580075647,52.768034790037824,193.658687679438799,13.1842337,0.000000000000000,13.184233665466309,0.000000000000000,Mid
A680,CAAL,12.500000000000000, ,AA,Mockernut Hickory,Carya alba,0f70d5be-71ed-469b-8b5c-fd12abaa3892,680,62.516383974151601,31.258191987075801,114.717564592568181,13.1842337,0.000000000000000,13.184233665466309,0.000000000000000,Mid
A681,ILOP,10.500000000000000, ,AA,American Holly,Ilex opaca,2307d2f5-05be-4516-874f-06f2ac8e7f26,681,28.778841619859307,14.389420809929653,52.809174372441824,12.7951841,0.000000000000000,12.795184135437012,0.000000000000000,Mid
A682,QUST,13.000000000000000, ,AA,Post Oak,Quercus stellata,5d3f50da-fc97-4b66-8678-98103299e1b9,682,68.779086671543766,34.389543335771883,126.209624042282812,13.3501387,0.000000000000000,0.000000000000000,13.350138664245605,Flat
A683,PITA,62.500000000000000, ,AA,Loblolly Pine,Pinus taeda,31da99cf-8df1-4c1f-9fa1-9a28d92841de,683,1868.921955098437138,934.460977549218569,3429.471787605632016,13.2032375,0.000000000000000,13.203237533569336,0.000000000000000,Mid
A684,QUPH,42.000000000000000, ,AA,Willow Oak,Quercus phellos,95c85988-dd8c-4e98-9d16-dfc12f0f494a,684,1194.562615013150435,597.281307506575217,2192.022398549131140,13.3501387,0.000000000000000,0.000000000000000,13.350138664245605,Flat
A685,QUST,19.000000000000000, ,AA,Post Oak,Quercus stellata,fa1f32e7-2317-4ae6-bd25-be01a7895744,685,173.235746445547676,86.617873222773838,317.887594727579994,13.4158201,0.000000000000000,0.000000000000000,13.415820121765137,Flat
A686,PITA,51.000000000000000, ,AA,Loblolly Pine,Pinus taeda,5beae82c-1f89-4645-bcf8-793c8ece9534,686,1139.109656436073919,569.554828218036960,2090.266219560195623,13.4158201,0.000000000000000,0.000000000000000,13.415820121765137,Flat
A687,QUAL,12.500000000000000, ,AA,White Oak,Quercus Alba,109adb7b-96eb-4964-8df0-f408bb62cd11,687,62.516383974151601,31.258191987075801,114.717564592568181,13.3501387,0.000000000000000,0.000000000000000,13.350138664245605,Flat
A688,SNAG,14.699999999999999, ,AA,Snag,Snag,3c90a499-3a01-4817-af96-65c28293091d,688,0.000000000000000,0.000000000000000,0.000000000000000,13.1842337,0.000000000000000,13.184233665466309,0.000000000000000,Mid
A689,LIST,27.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,8db50796-9679-4997-abed-ebde385d3161,689,314.436120991044845,157.218060495522423,576.990282018567314,13.3501387,0.000000000000000,0.000000000000000,13.350138664245605,Flat
A690,SNAG,22.100000000000001, ,AA,Snag,Snag,d58045ff-cd80-4768-8a7b-fe8d31daf5d6,690,0.000000000000000,0.000000000000000,0.000000000000000,13.3501387,0.000000000000000,0.000000000000000,13.350138664245605,Flat
A691,QUFA,16.000000000000000, ,AA,Southern Red Oak,Quercus falcata,c6c3dd2b-90eb-4bfa-ad11-e5d669287439,691,114.015621268283226,57.007810634141613,209.218665027299721,13.4158201,0.000000000000000,0.000000000000000,13.415820121765137,Flat
A692,LIST,31.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,c9c0f51f-b504-4a12-94ff-0bf25a9dd309,692,440.558865611675515,220.279432805837757,808.425518397424526,13.4413109,0.000000000000000,0.000000000000000,13.441310882568359,Flat
A693,QUST,27.399999999999999, ,AA,Post Oak,Quercus stellata,6ce108ad-13e1-4cc4-b006-48a923af76cc,693,422.345543821425906,211.172771910712953,775.004072912316474,13.4158201,0.000000000000000,0.000000000000000,13.415820121765137,Flat
A694,PITA,53.200000000000003, ,AA,Loblolly Pine,Pinus taeda,a7f7ea5e-8e35-40a1-ac70-078f42c9aa9a,694,1262.481855628416042,631.240927814208021,2316.654205078143605,13.4158201,0.000000000000000,0.000000000000000,13.415820121765137,Flat
A695,SNAG,10.000000000000000, ,AA,Snag,Snag,b02d23af-d84b-4977-9386-0bff487fcf11,695,0.000000000000000,0.000000000000000,0.000000000000000,13.4078865,0.000000000000000,0.000000000000000,13.407886505126953,Flat
A696,PITA,55.399999999999999, ,AA,Loblolly Pine,Pinus taeda,b2675ab2-eb64-4b63-aab4-3a7515b97db5,696,1393.396893047155572,696.698446523577786,2556.883298741530325,13.4078865,0.000000000000000,0.000000000000000,13.407886505126953,Flat
A697,QUFA,48.799999999999997, ,AA,Southern Red Oak,Quercus falcata,4a7c5c79-3b03-48db-aee8-18fd5e65a174,697,1721.262182222276806,860.631091111138403,3158.516104377878037,13.2566624,0.000000000000000,13.256662368774414,0.000000000000000,Mid
A698,ULAL,11.000000000000000, ,AA,Winged Elm,Ulmus alata,61356d34-4e49-4c09-8c6e-b59470c85a00,698,32.303413636819400,16.151706818409700,59.276764023563601,13.2566624,0.000000000000000,13.256662368774414,0.000000000000000,Mid
A699,QUFA,28.100000000000001, ,AA,Southern Red Oak,Quercus falcata,b41073ad-a4d0-467a-947e-ea2451db6901,699,449.093138986622591,224.546569493311296,824.085910040452404,13.3224564,0.000000000000000,0.000000000000000,13.322456359863281,Flat
A700,QUFA,45.500000000000000, ,AA,Southern Red Oak,Quercus falcata,7330f8bd-0825-4aab-8c46-7569fe2f3875,700,1451.532746760397458,725.766373380198729,2663.562590305329195,13.3224564,0.000000000000000,0.000000000000000,13.322456359863281,Flat
A701,QUPH,22.699999999999999, ,AA,Willow Oak,Quercus phellos,fd80ce51-b532-4a00-9527-2d02be9bb95c,701,267.136749897870686,133.568374948935343,490.195936062592693,13.0375233,0.000000000000000,13.037523269653320,0.000000000000000,Mid
A702,QUFA,13.500000000000000, ,AA,Southern Red Oak,Quercus falcata,d4ac332e-0f64-4bfb-8fd5-09b88c785f58,702,75.396980840476616,37.698490420238308,138.353459842274589,13.0794182,0.000000000000000,13.079418182373047,0.000000000000000,Mid
A703,QUFA,16.000000000000000, ,AA,Southern Red Oak,Quercus falcata,96f35c4c-ac62-4ff3-9e95-07f2e8376f2e,703,114.015621268283226,57.007810634141613,209.218665027299721,13.0794182,0.000000000000000,13.079418182373047,0.000000000000000,Mid
A704,QUFA,21.199999999999999, ,AA,Southern Red Oak,Quercus falcata,3d6e2524-2ca2-4ef5-8295-babf613b07d8,704,226.184192058362783,113.092096029181391,415.047992427095721,13.3224564,0.000000000000000,0.000000000000000,13.322456359863281,Flat
A705,FAGR,11.400000000000000, ,AA,American Beech,Fagus grandfolia,9c06a526-7dc3-49e8-b76c-81636afa2cc7,705,49.958948076216032,24.979474038108016,91.674669719856411,13.2966261,0.000000000000000,13.296626091003418,0.000000000000000,Mid
A706,QUMA,20.000000000000000,90% CA,AA,Blackjack Oak,Quercus marilandica,694c501c-3020-4469-b9cf-f6bee8c5d422,706,196.273972149929421,98.136986074964710,360.162738895120469,13.2966261,0.000000000000000,13.296626091003418,0.000000000000000,Mid
A707,PRSE,14.100000000000000, ,AA,Black Cherry,Prunus serotina,ed1ce624-72c9-46f3-8288-42b742f1752e,707,59.846030718002417,29.923015359001209,109.817466367534436,13.2966261,0.000000000000000,13.296626091003418,0.000000000000000,Mid
A708,LIST,11.800000000000001, ,AA,Sweetgum,Liquidambar styraciflua,c65f0175-c016-4334-b6f9-6f8a31d99e05,708,38.456402091043195,19.228201045521597,70.567497837064266,12.9849653,0.000000000000000,12.984965324401855,0.000000000000000,Mid
A709,QUPH,96.000000000000000, ,AA,Willow Oak,Quercus phellos,4724f2e7-2c1f-436c-b7f4-519c18df52d2,709,8935.937688791982509,4467.968844395991255,16397.445658933287632,12.9849653,0.000000000000000,12.984965324401855,0.000000000000000,Mid
A710,JUVI,12.199999999999999, ,AA,Eastern Redcedar,Juniperus virginiana,89788dd7-ff6f-4db9-9645-28c0a7d2416c,710,37.249707862196786,18.624853931098393,68.353213927131094,12.9849653,0.000000000000000,12.984965324401855,0.000000000000000,Mid
A711,QUAL,30.000000000000000, ,AA,White Oak,Quercus Alba,5b5eecf1-3d94-46f9-8020-2c663fff4d84,711,526.628131396782464,263.314065698391232,966.362621113095770,12.7127237,0.000000000000000,12.712723731994629,0.000000000000000,Mid
A712,QUFA,52.899999999999999, ,AA,Southern Red Oak,Quercus falcata,c5c924dd-2421-4dad-bd6c-4a34d0e5a3b8,712,2094.745630293150498,1047.372815146575249,3843.858231587931186,11.8917141,0.000000000000000,11.891714096069336,0.000000000000000,Mid
A713,ULAL,14.000000000000000,"Split, 8cm+6cm",AA,Winged Elm,Ulmus alata,4498957e-67b7-499f-b1d9-38a36e025da4,713,58.797473018162101,29.398736509081051,107.893362988327453,11.7084618,0.000000000000000,11.708461761474609,0.000000000000000,Mid
A714,QUFA,50.299999999999997, ,AA,Southern Red Oak,Quercus falcata,29ab13d4-1439-4023-9781-5ac7cc7b9aac,714,1852.901297775894363,926.450648887947182,3400.073881418766177,12.7127237,0.000000000000000,12.712723731994629,0.000000000000000,Mid
A715,QUAL,31.100000000000001, ,AA,White Oak,Quercus Alba,9e9b9407-253b-4500-8ce8-5dc726c4a595,715,574.874222539861876,287.437111269930938,1054.894198360646442,11.8917141,0.000000000000000,11.891714096069336,0.000000000000000,Mid
A716,ULAL,11.500000000000000, ,AA,Winged Elm,Ulmus alata,25798cee-626a-4aa7-9977-72eb85307ac3,716,36.073872950893289,18.036936475446645,66.195556864889184,12.7951841,0.000000000000000,12.795184135437012,0.000000000000000,Mid
A717,QUFA,56.000000000000000, ,AA,Southern Red Oak,Quercus falcata,0a1bac89-65b1-4705-a9cc-39ac6b9b11c3,717,2406.217004646794976,1203.108502323397488,4415.408203526868419,11.8917141,0.000000000000000,11.891714096069336,0.000000000000000,Mid
A718,QUAL,16.199999999999999, ,AA,White Oak,Quercus Alba,a7ac5f45-9409-4e06-a640-f366056e0e65,718,117.515984879206130,58.757992439603065,215.641832253343239,11.8917141,0.000000000000000,11.891714096069336,0.000000000000000,Mid
A719,CAGL,10.400000000000000, ,AA,Pignut Hickory,Carya glabra,935ff8dd-2639-4d9b-842c-889f0ce370e1,719,39.953796273766244,19.976898136883122,73.315216162361054,10.9313068,0.000000000000000,10.931306838989258,0.000000000000000,Mid
A720,QUFA,23.199999999999999, ,AA,Southern Red Oak,Quercus falcata,12cd7cb6-0fbf-45b9-b617-ccd39fc946b3,720,281.686704598202255,140.843352299101127,516.895102937701154,10.9313068,0.000000000000000,10.931306838989258,0.000000000000000,Mid
A721,FRAM,10.900000000000000, ,AA,White Ash,Fraxinus americana,b73fc618-9cde-4dbe-92e4-e51603c84eef,721,31.579001400540736,15.789500700270368,57.947467569992249,9.9447575,9.944757461547852,0.000000000000000,0.000000000000000,Steep
A722,QUFA,17.500000000000000, ,AA,Southern Red Oak,Quercus falcata,156fde69-c571-4a91-ad83-fa044388adb1,722,141.807341212963451,70.903670606481725,260.216471125787905,9.9447575,9.944757461547852,0.000000000000000,0.000000000000000,Steep
A723,ULAL,16.000000000000000, ,AA,Winged Elm,Ulmus alata,686d34f6-77e4-4b6a-b1b8-14b676eb9fb0,723,81.918437832550140,40.959218916275070,150.320333422729504,8.6553450,8.655344963073730,0.000000000000000,0.000000000000000,Steep
A724,ULAL,12.199999999999999, ,AA,Winged Elm,Ulmus alata,fdf98d92-531f-4182-ad9b-fc59614963ae,724,41.775756621568306,20.887878310784153,76.658513400577846,9.2058687,9.205868721008301,0.000000000000000,0.000000000000000,Steep
A725,ULAL,19.000000000000000,"Split, 13cm+6cm",AA,Winged Elm,Ulmus alata,ef226f6e-108b-46c6-a9b0-d2a1a9d992d5,725,125.526162723261081,62.763081361630540,230.340508597184083,9.0540133,9.054013252258301,0.000000000000000,0.000000000000000,Steep
A726,ULAL,12.000000000000000, ,AA,Winged Elm,Ulmus alata,bbfab100-14e6-4400-80a7-65c9a9dd4ca4,726,40.095562396040954,20.047781198020477,73.575356996735152,9.2058687,9.205868721008301,0.000000000000000,0.000000000000000,Steep
A727,SNAG,65.200000000000003, ,AA,Snag,Snag,1463b250-36fb-4970-b784-bfb7bdbe5b98,727,0.000000000000000,0.000000000000000,0.000000000000000,9.2058687,9.205868721008301,0.000000000000000,0.000000000000000,Steep
A728,ULAL,16.000000000000000, ,AA,Winged Elm,Ulmus alata,d1772072-6cb8-455b-9ee0-ea9724e2c05b,728,81.918437832550140,40.959218916275070,150.320333422729504,9.2058687,9.205868721008301,0.000000000000000,0.000000000000000,Steep
A729,NYSY,14.699999999999999, ,AA,Blackgum,Nyssa sylvatica,b83d8c70-4ff0-4fef-873d-3513c38d4a5b,729,66.371599778958483,33.185799889479242,121.791885594388816,9.0540133,9.054013252258301,0.000000000000000,0.000000000000000,Steep
A730,NYSY,18.199999999999999, ,AA,Blackgum,Nyssa sylvatica,16c52dcc-8a2c-41b1-9454-83fedf57903d,730,112.807240846405918,56.403620423202959,207.001286953154846,9.0540133,9.054013252258301,0.000000000000000,0.000000000000000,Steep
A731,QUFA,35.799999999999997, ,AA,Southern Red Oak,Quercus falcata,735015f3-214e-4b32-99d9-e4375e2b969d,731,809.762311596595055,404.881155798297527,1485.913841779751920,8.9499092,8.949909210205078,0.000000000000000,0.000000000000000,Steep
A732,QUAL,53.500000000000000, ,AA,White Oak,Quercus Alba,d2e53603-6fea-47ee-ab0b-d2cbf36be175,732,2153.050778164626990,1076.525389082313495,3950.848177932090493,8.9499092,8.949909210205078,0.000000000000000,0.000000000000000,Steep
A733,ILOP,20.199999999999999, ,AA,American Holly,Ilex opaca,be9d1da5-9e3d-42a6-bb4b-c36284d28eeb,733,146.146968367153676,73.073484183576838,268.179686953727014,9.3387823,9.338782310485840,0.000000000000000,0.000000000000000,Steep
A734,QUAL,12.100000000000000, ,AA,White Oak,Quercus Alba,b1bf9186-e3b6-4e25-828e-81b639a96cf5,734,57.757933276794859,28.878966638397429,105.985807562918566,9.3387823,9.338782310485840,0.000000000000000,0.000000000000000,Steep
A735,QUFA,66.900000000000006, ,AA,Southern Red Oak,Quercus falcata,28457744-7fd7-4f65-8748-10eaf7424faa,735,3709.776554158309409,1854.888277079154705,6807.439976880497852,9.3387823,9.338782310485840,0.000000000000000,0.000000000000000,Steep
A736,QUPH,55.000000000000000, ,AA,Willow Oak,Quercus phellos,54630386-9add-4da0-96fc-7b9cc15367c2,736,2302.959789216113222,1151.479894608056611,4225.931213211567410,10.1304636,0.000000000000000,10.130463600158691,0.000000000000000,Mid
A737,LIST,31.899999999999999, ,AA,Sweetgum,Liquidambar styraciflua,f41c74b2-bc9b-40c5-82a1-8d9857e77b0a,737,454.583686470294538,227.291843235147269,834.161064672990506,10.1304636,0.000000000000000,10.130463600158691,0.000000000000000,Mid
A738,ILOP,13.000000000000000, ,AA,American Holly,Ilex opaca,9d2cab14-072a-4a2d-8234-1d43172a1ca2,738,48.913416712930506,24.456708356465253,89.756119668227470,10.1304636,0.000000000000000,10.130463600158691,0.000000000000000,Mid
A739,LIST,14.900000000000000, ,AA,Sweetgum,Liquidambar styraciflua,67f68c23-4863-4036-8276-76bd91c670af,739,68.636919312722668,34.318459656361334,125.948746938846099,10.1304636,0.000000000000000,10.130463600158691,0.000000000000000,Mid
A740,SNAG,32.799999999999997, ,AA,Snag,Snag,3e0430de-99d6-4069-b8be-8ac90a93faad,740,0.000000000000000,0.000000000000000,0.000000000000000,11.0828753,0.000000000000000,11.082875251770020,0.000000000000000,Mid
A741,LIST,16.600000000000001, ,AA,Sweetgum,Liquidambar styraciflua,b09d1431-eb9d-4ddf-ac25-71febcdc37b9,741,89.761090784363589,44.880545392181794,164.711601589307179,11.0828753,0.000000000000000,11.082875251770020,0.000000000000000,Mid
A742,QUPH,71.500000000000000, ,AA,Willow Oak,Quercus phellos,e5c06bb3-13fc-4e83-ab05-c49d9c340739,742,4361.614352118910574,2180.807176059455287,8003.562336138200408,11.0828753,0.000000000000000,11.082875251770020,0.000000000000000,Mid
A743,ACRU,17.000000000000000, ,AA,Red Maple,Acer rubrum,d642aa4a-0e6a-43a4-8c91-c3c69cd45613,743,120.125001530020143,60.062500765010071,220.429377807586945,11.3820801,0.000000000000000,11.382080078125000,0.000000000000000,Mid
A744,LIST,11.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,9816358a-df34-41c2-b239-95a5c06a87b5,744,36.073872950893289,18.036936475446645,66.195556864889184,11.3820801,0.000000000000000,11.382080078125000,0.000000000000000,Mid
A745,LIST,11.500000000000000, ,AA,Sweetgum,Liquidambar styraciflua,d1e2ef20-971a-4bbd-b1ac-f1fdcbb7af56,745,36.073872950893289,18.036936475446645,66.195556864889184,11.3820801,0.000000000000000,11.382080078125000,0.000000000000000,Mid
A746,QUFA,60.200000000000003, ,AA,Southern Red Oak,Quercus falcata,31bc579d-59b0-4fc6-9146-c85467e877b6,746,2869.387983954526135,1434.693991977263067,5265.326950556554948,12.3532438,0.000000000000000,12.353243827819824,0.000000000000000,Mid
A747,QUAL,14.199999999999999, ,AA,White Oak,Quercus Alba,997d2b70-39e7-438e-8c48-c53ef3105564,747,85.269905989273511,42.634952994636755,156.470277490316903,11.9895782,0.000000000000000,11.989578247070312,0.000000000000000,Mid
A748,ACRU,23.500000000000000,"Split, 8cm+7cm+8.5cm",AA,Red Maple,Acer rubrum,938bca97-5fd9-4c7a-8fcc-2384e458f566,748,258.351664122691091,129.175832061345545,474.075303665138165,11.9895782,0.000000000000000,11.989578247070312,0.000000000000000,Mid
A749,ILOP,18.500000000000000,"Split, 5cm+3cm+5.5cm+5",AA,American Holly,Ilex opaca,b6d34281-e2a2-4ec2-8ebc-17ef61d7e36c,749,117.481821753093044,58.740910876546522,215.579142916925719,11.9895782,0.000000000000000,11.989578247070312,0.000000000000000,Mid
